path,module,category,lang,lines,status,note
tests/fixtures/source_papers/CGJBFE6C_Enhancing DETRs variants through improved content query and similar query aggreg.md,tests/fixtures,test,markdown,285,pending,
tests/fixtures/source_papers/CHPBJDLU_PolarNet_ An Improved Grid Representation for Online LiDAR Point Clouds Semantic.md,tests/fixtures,test,markdown,308,pending,
tests/fixtures/source_papers/D6BUKS9Q_DETRs with Hybrid Matching.md,tests/fixtures,test,markdown,529,pending,
tests/fixtures/source_papers/DBYQ4LWE_Group DETR_ Fast DETR Training with Group-Wise One-to-Many Assignment.md,tests/fixtures,test,markdown,299,pending,
tests/fixtures/source_papers/DDT5Q9QF_Panoptic-PolarNet_ Proposal-free LiDAR Point Cloud Panoptic Segmentation.md,tests/fixtures,test,markdown,344,pending,
tests/fixtures/source_papers/EIMSDEU3_End-to-end object detection with transformers.md,tests/fixtures,test,markdown,233,pending,
tests/fixtures/source_papers/ELUGCCPA_基于计算机视觉的Transformer研究进展.md,tests/fixtures,test,markdown,555,pending,
tests/fixtures/source_papers/GHWYS7AF_RT-DETRv3_ real-time end-to-end object detection with hierarchical dense positiv.md,tests/fixtures,test,markdown,204,pending,
tests/fixtures/source_papers/HDDAIKQQ_SAM 3_ segment anything with concepts.md,tests/fixtures,test,markdown,1576,pending,
tests/fixtures/source_papers/HPLZ65Z2_DINO_ DETR with improved DeNoising anchor boxes for end-to-end object detection.md,tests/fixtures,test,markdown,281,pending,
tests/fixtures/source_papers/I4ZU2PCY_DETR for crowd pedestrian detection.md,tests/fixtures,test,markdown,257,pending,
tests/fixtures/source_papers/I6XI39WA_A ConvNet for the 2020s.md,tests/fixtures,test,markdown,490,pending,
tests/fixtures/source_papers/IY3FMWQM_DAB-DETR_ dynamic anchor boxes are better queries for DETR.md,tests/fixtures,test,markdown,348,pending,
tests/fixtures/source_papers/J6DSFFBH_Center-based 3D Object Detection and Tracking.md,tests/fixtures,test,markdown,411,pending,
tests/fixtures/source_papers/JMWG9XVD_An end-to-end transformer model for 3D object detection.md,tests/fixtures,test,markdown,309,pending,
tests/fixtures/source_papers/LUM266YT_An Image is Worth 16x16 Words_ Transformers for Image Recognition at Scale.md,tests/fixtures,test,markdown,486,pending,
tests/fixtures/source_papers/M3AU5AC9_Faster R-CNN_ towards real-time object detection with region proposal networks.md,tests/fixtures,test,markdown,352,pending,
tests/fixtures/source_papers/M68XPFA9_Exploiting DINOv3-Based Self-Supervised Features for Robust Few-Shot Medical Ima.md,tests/fixtures,test,markdown,509,pending,
tests/fixtures/source_papers/MERSIDHN_D-FINE_ Redefine Regression Task in DETRs as Fine-grained Distribution Refinemen.md,tests/fixtures,test,markdown,342,pending,
tests/fixtures/source_papers/NXLIGKF5_DN-DETR_ accelerate DETR training by introducing query DeNoising.md,tests/fixtures,test,markdown,263,pending,
tests/fixtures/source_papers/P5NLH47E_UP-DETR_ Unsupervised Pre-Training for Object Detection With Transformers.md,tests/fixtures,test,markdown,252,pending,
tests/fixtures/source_papers/RPRBE2QN_Panoptic SegFormer_ delving deeper into panoptic segmentation with transformers.md,tests/fixtures,test,markdown,281,pending,
tests/fixtures/source_papers/S7IWH3CG_基于Transformer的DETR目标检测算法综述.md,tests/fixtures,test,markdown,666,pending,
tests/fixtures/source_papers/S86GB385_Accelerating DETR convergence via semantic-aligned matching.md,tests/fixtures,test,markdown,223,pending,
tests/fixtures/source_papers/SZ3GNWT9_RF-DETR_ neural architecture search for real-time detection transformers.md,tests/fixtures,test,markdown,333,pending,
tests/fixtures/source_papers/UFJQE7PA_基于改进RT-DETR的铁路施工场景下人员安全穿戴检测.md,tests/fixtures,test,markdown,369,pending,
tests/fixtures/source_papers/USRNFHXP_Per-Pixel Classification is Not All You Need for Semantic Segmentation.md,tests/fixtures,test,markdown,395,pending,
tests/fixtures/source_papers/UVI9ULI2_Mask R-CNN.md,tests/fixtures,test,markdown,389,pending,
tests/fixtures/source_papers/UW8ZLVA6_Does DINOv3 Set a New Medical Vision Standard_ Benchmarking 2D and 3D Classifica.md,tests/fixtures,test,markdown,578,pending,
tests/fixtures/source_papers/V3TMPN22_SSD_ Single Shot MultiBox Detector.md,tests/fixtures,test,markdown,232,pending,
tests/fixtures/source_papers/VA9QJETD_Fully convolutional networks for semantic segmentation.md,tests/fixtures,test,markdown,368,pending,
tests/fixtures/source_papers/VHBU3NI6_Efficient DETR_ improving end-to-end object detector with dense prior.md,tests/fixtures,test,markdown,212,pending,
tests/fixtures/source_papers/VI9JURUB_Rethinking detection based table structure recognition for visually rich documen.md,tests/fixtures,test,markdown,496,pending,
tests/fixtures/source_papers/VP3VWENB_深度学习下的单阶段通用目标检测算法研究综述.md,tests/fixtures,test,markdown,718,pending,
tests/fixtures/source_papers/VQ2WLIDR_Mask DINO_ towards a unified transformer-based framework for object detection an.md,tests/fixtures,test,markdown,218,pending,
tests/fixtures/source_papers/W4CDLU28_Conditional DETR for fast training convergence.md,tests/fixtures,test,markdown,277,pending,
tests/fixtures/source_papers/XKJFVI8H_Using the Polar Transform for Efficient Deep Learning-Based Aorta Segmentation i.md,tests/fixtures,test,markdown,120,pending,
tests/fixtures/source_papers/Z25GLKZV_Attention is All you Need.md,tests/fixtures,test,markdown,287,pending,
tests/fixtures/source_papers/index.json,tests/fixtures,test,json,626,pending,
tests/fixtures/synthesis-reference-resolution/current-library-v1/README.md,tests/fixtures,test,markdown,13,pending,
tests/fixtures/synthesis-reference-resolution/current-library-v1/danger-pairs.json,tests/fixtures,test,json,29,pending,
tests/fixtures/synthesis-reference-resolution/current-library-v1/gold-labels.json,tests/fixtures,test,json,22876,pending,
tests/fixtures/synthesis-reference-resolution/current-library-v1/gold-labels.reviewed.json,tests/fixtures,test,json,22951,pending,
tests/fixtures/synthesis-reference-resolution/current-library-v1/gold-labels.trusted-citekey.review.json,tests/fixtures,test,json,22250,pending,
tests/fixtures/synthesis-reference-resolution/current-library-v1/library.json,tests/fixtures,test,json,1940,pending,
tests/fixtures/synthesis-reference-resolution/current-library-v1/metadata.json,tests/fixtures,test,json,15,pending,
tests/fixtures/synthesis-reference-resolution/current-library-v1/references.json,tests/fixtures,test,json,72320,pending,
tests/fixtures/synthesis-reference-resolution/current-library-v1/review-log.jsonl,tests/fixtures,test,jsonl,106,pending,
tests/fixtures/synthesis-reference-resolution/current-library-v1/review-seed.json,tests/fixtures,test,json,98258,pending,
tests/fixtures/synthesis-reference-resolution/current-library-v1/review-state.json,tests/fixtures,test,json,1321,pending,
tests/fixtures/synthesis-sidecar-migration/bounded-dto-baseline.json,tests/fixtures,test,json,34,pending,
tests/fixtures/synthesis-sidecar-migration/canonical-topic-tree.json,tests/fixtures,test,json,30,pending,
tests/fixtures/synthesis-sidecar-migration/main-e210997a-production-observables.v1.json,tests/fixtures,test,json,543,pending,
tests/fixtures/synthesis-sidecar-migration/schema-baseline.json,tests/fixtures,test,json,46,pending,
tests/fixtures/synthesis-tag-vocabulary/zotero-tagvocab-sample.json,tests/fixtures,test,json,72,pending,
tests/fixtures/synthesis-topics-sample/repository-state.json,tests/fixtures,test,json,48,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/artifact.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/manifest.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/metadata.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/claims.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/coverage.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/debates.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/diagnostics.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/future-directions.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/improvement-dimensions.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/review-outline.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/source-artifacts.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/source-papers.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/statistics.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/summary.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/synthesis-report.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/taxonomy.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/timeline-events.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/current/sections/topic.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/1a7b853f9e40a78466af98e1240d74bc6cb4d2d89cd182384e9208269d5b6521/receipt.json,tests/fixtures,test,json,0,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/artifact.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/manifest.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/metadata.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/claims.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/coverage.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/debates.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/diagnostics.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/future-directions.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/improvement-dimensions.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/review-outline.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/source-artifacts.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/source-papers.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/statistics.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/summary.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/synthesis-report.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/taxonomy.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/timeline-events.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/current/sections/topic.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/44cd72b0dc1a26f5c48fa33ca792b227f9085c1195a150d4f1277482b270d995/receipt.json,tests/fixtures,test,json,0,pending,
tests/fixtures/synthesis-topics-sample/topics/a09582cb7b2929a9e354b95e63960af7a9dba724f4960fb81bbf61df52d0fd5f/current/artifact.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/a09582cb7b2929a9e354b95e63960af7a9dba724f4960fb81bbf61df52d0fd5f/current/manifest.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/a09582cb7b2929a9e354b95e63960af7a9dba724f4960fb81bbf61df52d0fd5f/current/metadata.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/a09582cb7b2929a9e354b95e63960af7a9dba724f4960fb81bbf61df52d0fd5f/current/sections/claims.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/a09582cb7b2929a9e354b95e63960af7a9dba724f4960fb81bbf61df52d0fd5f/current/sections/coverage.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/a09582cb7b2929a9e354b95e63960af7a9dba724f4960fb81bbf61df52d0fd5f/current/sections/debates.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/a09582cb7b2929a9e354b95e63960af7a9dba724f4960fb81bbf61df52d0fd5f/current/sections/diagnostics.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/a09582cb7b2929a9e354b95e63960af7a9dba724f4960fb81bbf61df52d0fd5f/current/sections/future-directions.json,tests/fixtures,test,json,1,pending,
tests/fixtures/synthesis-topics-sample/topics/a09582cb7b2929a9e354b95e63960af7a9dba724f4960fb81bbf61df52d0fd5f/current/sections/improvement-dimensions.json,tests/fixtures,test,json,1,pending,
